animationKey,category,character,displayName,firstFrame,frameRefs,hasMoveOverride,lastFrame,uniqueFrames
sidestepRight,non-attack,nami,Nami,42,1,False,42,1
sprint,non-attack,nami,Nami,30,10,False,39,10
walkBack,non-attack,nami,Nami,14,1,False,14,1
walkForward,non-attack,nami,Nami,4,8,False,11,8
win,non-attack,nami,Nami,69,1,False,69,1
backflip,non-attack,nami-perfect-clima-tact,Nami (Perfect Clima-Tact),40,8,False,48,8
block,non-attack,nami-perfect-clima-tact,Nami (Perfect Clima-Tact),15,1,False,15,1
chargeKi,non-attack,nami-perfect-clima-tact,Nami (Perfect Clima-Tact),55,3,False,57,3
cmd:1+2,attack,nami-perfect-clima-tact,Nami (Perfect Clima-Tact),58,5,True,62,5
cmd:1+3,attack,nami-perfect-clima-tact,Nami (Perfect Clima-Tact),73,9,True,81,9
cmd:1+4,attack,nami-perfect-clima-tact,Nami (Perfect Clima-Tact),81,8,False,89,8
cmd:2+3,attack,nami-perfect-clima-tact,Nami (Perfect Clima-Tact),89,10,True,98,10
cmd:2+4,attack,nami-perfect-clima-tact,Nami (Perfect Clima-Tact),98,6,True,103,6
cmd:3+4,attack,nami-perfect-clima-tact,Nami (Perfect Clima-Tact),103,8,True,110,8
cmd:FC+1,attack,nami-perfect-clima-tact,Nami (Perfect Clima-Tact),,0,True,,0
cmd:FC+2,attack,nami-perfect-clima-tact,Nami (Perfect Clima-Tact),,0,True,,0
cmd:O+2,attack,nami-perfect-clima-tact,Nami (Perfect Clima-Tact),,0,True,,0
cmd:WS+4,attack,nami-perfect-clima-tact,Nami (Perfect Clima-Tact),,0,True,,0
cmd:d/f+2,attack,nami-perfect-clima-tact,Nami (Perfect Clima-Tact),,0,True,,0
cmd:f+1,attack,nami-perfect-clima-tact,Nami (Perfect Clima-Tact),,0,True,,0
cmd:qcf+4,attack,nami-perfect-clima-tact,Nami (Perfect Clima-Tact),,0,True,,0
crouch,non-attack,nami-perfect-clima-tact,Nami (Perfect Clima-Tact),21,1,False,21,1
crouchBlock,non-attack,nami-perfect-clima-tact,Nami (Perfect Clima-Tact),91,8,False,99,8
getupRollUp,non-attack,nami-perfect-clima-tact,Nami (Perfect Clima-Tact),,0,False,,0
getupStand,non-attack,nami-perfect-clima-tact,Nami (Perfect Clima-Tact),29,8,False,54,8
hitHeavy,non-attack,nami-perfect-clima-tact,Nami (Perfect Clima-Tact),,0,False,,0
hitLight,non-attack,nami-perfect-clima-tact,Nami (Perfect Clima-Tact),24,1,False,24,1
idle,non-attack,nami-perfect-clima-tact,Nami (Perfect Clima-Tact),0,4,False,3,4
jableft,attack,nami-perfect-clima-tact,Nami (Perfect Clima-Tact),73,7,True,79,7
jabright,attack,nami-perfect-clima-tact,Nami (Perfect Clima-Tact),67,5,True,71,5
juggle,non-attack,nami-perfect-clima-tact,Nami (Perfect Clima-Tact),26,2,False,27,2
jump,non-attack,nami-perfect-clima-tact,Nami (Perfect Clima-Tact),17,3,False,19,3
kickleft,attack,nami-perfect-clima-tact,Nami (Perfect Clima-Tact),,0,True,,0
kickright,attack,nami-perfect-clima-tact,Nami (Perfect Clima-Tact),,0,True,,0
knockdown,non-attack,nami-perfect-clima-tact,Nami (Perfect Clima-Tact),29,4,False,32,4
lose,non-attack,nami-perfect-clima-tact,Nami (Perfect Clima-Tact),28,1,False,28,1
sidestepLeft,non-attack,nami-perfect-clima-tact,Nami (Perfect Clima-Tact),42,1,False,42,1
sidestepRight,non-attack,nami-perfect-clima-tact,Nami (Perfect Clima-Tact),42,1,False,42,1
sprint,non-attack,nami-perfect-clima-tact,Nami (Perfect Clima-Tact),30,10,False,39,10
walkBack,non-attack,nami-perfect-clima-tact,Nami (Perfect Clima-Tact),14,1,False,14,1
walkForward,non-attack,nami-perfect-clima-tact,Nami (Perfect Clima-Tact),4,8,False,11,8
win,non-attack,nami-perfect-clima-tact,Nami (Perfect Clima-Tact),71,1,False,71,1
backflip,non-attack,naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),40,8,False,48,8
block,non-attack,naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),17,1,False,17,1
chargeKi,non-attack,naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),18,1,False,18,1
cmd:1+2,attack,naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),75,9,True,83,9
cmd:1+3,attack,naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),101,6,True,106,6
cmd:1+4,attack,naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),106,15,True,120,15
cmd:2+3,attack,naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),89,12,True,100,12
cmd:2+4,attack,naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),,0,True,,0
cmd:3+4,attack,naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),,0,True,,0
cmd:FC+1,attack,naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),,0,True,,0
cmd:FC+2,attack,naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),,0,True,,0
cmd:O+2,attack,naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),,0,True,,0
cmd:WS+4,attack,naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),,0,True,,0
cmd:d/f+2,attack,naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),,0,True,,0
cmd:f+1,attack,naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),,0,True,,0
cmd:qcf+4,attack,naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),,0,True,,0
crouch,non-attack,naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),25,1,False,25,1
crouchBlock,non-attack,naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),90,8,False,98,8
getupRollUp,non-attack,naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),0,8,False,8,8
getupStand,non-attack,naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),34,8,False,59,8
hitHeavy,non-attack,naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),169,8,False,177,8
hitLight,non-attack,naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),28,9,False,167,9
idle,non-attack,naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),1,6,False,3,3
jableft,attack,naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),70,6,True,75,6
jabright,attack,naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),76,7,True,82,7
juggle,non-attack,naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),31,2,False,32,2
jump,non-attack,naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),20,2,False,21,2
kickleft,attack,naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),84,6,True,89,6
kickright,attack,naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),,0,True,,0
knockdown,non-attack,naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),34,12,False,198,12
lose,non-attack,naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),33,1,False,33,1
sidestepLeft,non-attack,naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),59,1,False,59,1
sidestepRight,non-attack,naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),59,1,False,59,1
sprint,non-attack,naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),30,10,False,39,10
walkBack,non-attack,naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),16,1,False,16,1
walkForward,non-attack,naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),6,7,False,12,7
win,non-attack,naruto-uzumaki-nine-tails-kyubi,Naruto Uzumaki (Nine-Tails_Kyubi),18,1,False,18,1
backflip,non-attack,near,Near,0,8,False,25,8
block,non-attack,near,Near,1,1,False,1,1
chargeKi,non-attack,near,Near,29,4,False,32,4
cmd:1+2,attack,near,Near,,0,True,,0
cmd:1+3,attack,near,Near,,0,True,,0
cmd:2+3,attack,near,Near,,0,True,,0
cmd:2+4,attack,near,Near,,0,True,,0
cmd:3+4,attack,near,Near,,0,True,,0
cmd:FC+1,attack,near,Near,,0,True,,0
cmd:FC+2,attack,near,Near,,0,True,,0
cmd:O+2,attack,near,Near,,0,True,,0
cmd:WS+4,attack,near,Near,,0,True,,0
cmd:d/f+2,attack,near,Near,,0,True,,0
cmd:f+1,attack,near,Near,,0,True,,0
cmd:qcf+4,attack,near,Near,,0,True,,0
crouch,non-attack,near,Near,0,8,False,25,8
crouchBlock,non-attack,near,Near,29,4,False,32,4
getupRollUp,non-attack,near,Near,,0,False,,0
getupStand,non-attack,near,Near,,0,False,,0
hitHeavy,non-attack,near,Near,,0,False,,0
hitLight,non-attack,near,Near,,0,False,,0
idle,non-attack,near,Near,0,5,False,26,5
jableft,attack,near,Near,0,8,True,25,8
jabright,attack,near,Near,0,1,True,0,1
juggle,non-attack,near,Near,,0,False,,0
jump,non-attack,near,Near,29,4,False,32,4
kickleft,attack,near,Near,0,3,True,25,3
kickright,attack,near,Near,,0,True,,0
knockdown,non-attack,near,Near,,0,False,,0
lose,non-attack,near,Near,,0,False,,0
sidestepLeft,non-attack,near,Near,29,4,False,32,4
sidestepRight,non-attack,near,Near,7,6,False,25,6
sprint,non-attack,near,Near,29,4,False,32,4
walkBack,non-attack,near,Near,1,1,False,1,1
walkForward,non-attack,near,Near,29,4,False,32,4
win,non-attack,near,Near,25,1,False,25,1
backflip,non-attack,neuro-nogami,Neuro Nogami,40,8,False,48,8
block,non-attack,neuro-nogami,Neuro Nogami,15,1,False,15,1
chargeKi,non-attack,neuro-nogami,Neuro Nogami,72,5,False,76,5
cmd:1+2,attack,neuro-nogami,Neuro Nogami,90,19,True,108,19
cmd:1+3,attack,neuro-nogami,Neuro Nogami,138,7,True,144,7
cmd:1+4,attack,neuro-nogami,Neuro Nogami,145,8,False,152,8
cmd:2+3,attack,neuro-nogami,Neuro Nogami,,0,True,,0
cmd:2+4,attack,neuro-nogami,Neuro Nogami,197,9,True,212,9
cmd:3+4,attack,neuro-nogami,Neuro Nogami,153,11,True,163,11
cmd:FC+1,attack,neuro-nogami,Neuro Nogami,,0,True,,0
cmd:FC+2,attack,neuro-nogami,Neuro Nogami,,0,True,,0
cmd:O+2,attack,neuro-nogami,Neuro Nogami,,0,True,,0
cmd:WS+4,attack,neuro-nogami,Neuro Nogami,,0,True,,0
cmd:d/f+2,attack,neuro-nogami,Neuro Nogami,,0,True,,0
cmd:f+1,attack,neuro-nogami,Neuro Nogami,,0,True,,0
cmd:qcf+4,attack,neuro-nogami,Neuro Nogami,,0,True,,0
crouch,non-attack,neuro-nogami,Neuro Nogami,22,1,False,22,1
crouchBlock,non-attack,neuro-nogami,Neuro Nogami,90,8,False,98,8
getupRollUp,non-attack,neuro-nogami,Neuro Nogami,,0,False,,0
getupStand,non-attack,neuro-nogami,Neuro Nogami,37,8,False,58,8
hitHeavy,non-attack,neuro-nogami,Neuro Nogami,,0,False,,0
hitLight,non-attack,neuro-nogami,Neuro Nogami,24,1,False,24,1
idle,non-attack,neuro-nogami,Neuro Nogami,0,6,False,3,4
jableft,attack,neuro-nogami,Neuro Nogami,171,5,True,175,5
jabright,attack,neuro-nogami,Neuro Nogami,,0,True,,0
juggle,non-attack,neuro-nogami,Neuro Nogami,27,2,False,28,2
jump,non-attack,neuro-nogami,Neuro Nogami,17,4,False,20,4
kickleft,attack,neuro-nogami,Neuro Nogami,,0,True,,0
kickright,attack,neuro-nogami,Neuro Nogami,,0,True,,0
knockdown,non-attack,neuro-nogami,Neuro Nogami,36,4,False,39,4
lose,non-attack,neuro-nogami,Neuro Nogami,29,1,False,29,1
sidestepLeft,non-attack,neuro-nogami,Neuro Nogami,63,9,False,71,9
sidestepRight,non-attack,neuro-nogami,Neuro Nogami,63,9,False,71,9
sprint,non-attack,neuro-nogami,Neuro Nogami,30,10,False,39,10
walkBack,non-attack,neuro-nogami,Neuro Nogami,14,1,False,14,1
walkForward,non-attack,neuro-nogami,Neuro Nogami,4,8,False,11,8
win,non-attack,neuro-nogami,Neuro Nogami,175,1,False,175,1
backflip,non-attack,nico-robin,Nico Robin,40,8,False,48,8
block,non-attack,nico-robin,Nico Robin,15,1,False,15,1
chargeKi,non-attack,nico-robin,Nico Robin,38,3,False,40,3
cmd:1+2,attack,nico-robin,Nico Robin,93,9,True,101,9
cmd:1+2+4,attack,nico-robin,Nico Robin,242,11,True,252,11
cmd:1+3,attack,nico-robin,Nico Robin,101,19,True,119,19
cmd:1+4,attack,nico-robin,Nico Robin,120,11,False,130,11
cmd:2+3,attack,nico-robin,Nico Robin,130,13,True,142,13
cmd:2+4,attack,nico-robin,Nico Robin,164,8,True,171,8
cmd:3+4,attack,nico-robin,Nico Robin,231,11,True,241,11
cmd:FC+1,attack,nico-robin,Nico Robin,,0,True,,0
cmd:FC+2,attack,nico-robin,Nico Robin,,0,True,,0
cmd:O+2,attack,nico-robin,Nico Robin,,0,True,,0
cmd:WS+4,attack,nico-robin,Nico Robin,,0,True,,0
cmd:d/f+2,attack,nico-robin,Nico Robin,,0,True,,0
cmd:f+1,attack,nico-robin,Nico Robin,,0,True,,0
cmd:qcf+4,attack,nico-robin,Nico Robin,,0,True,,0
crouch,non-attack,nico-robin,Nico Robin,21,1,False,21,1
crouchBlock,non-attack,nico-robin,Nico Robin,90,8,False,98,8
getupRollUp,non-attack,nico-robin,Nico Robin,,0,False,,0
getupStand,non-attack,nico-robin,Nico Robin,28,7,False,56,7
hitHeavy,non-attack,nico-robin,Nico Robin,,0,False,,0
hitLight,non-attack,nico-robin,Nico Robin,23,1,False,23,1
idle,non-attack,nico-robin,Nico Robin,0,6,False,3,4
jableft,attack,nico-robin,Nico Robin,56,7,True,80,7
jabright,attack,nico-robin,Nico Robin,,0,True,,0
juggle,non-attack,nico-robin,Nico Robin,26,2,False,27,2
jump,non-attack,nico-robin,Nico Robin,17,3,False,19,3
kickleft,attack,nico-robin,Nico Robin,,0,True,,0
kickright,attack,nico-robin,Nico Robin,,0,True,,0
knockdown,non-attack,nico-robin,Nico Robin,33,4,False,36,4
lose,non-attack,nico-robin,Nico Robin,28,1,False,28,1
sidestepLeft,non-attack,nico-robin,Nico Robin,71,4,False,74,4
sidestepRight,non-attack,nico-robin,Nico Robin,71,4,False,74,4
sprint,non-attack,nico-robin,Nico Robin,30,10,False,39,10
walkBack,non-attack,nico-robin,Nico Robin,14,1,False,14,1
walkForward,non-attack,nico-robin,Nico Robin,4,8,False,11,8
win,non-attack,nico-robin,Nico Robin,80,1,False,80,1
backflip,non-attack,pegasus-seiya,Pegasus Seiya,40,8,False,48,8
block,non-attack,pegasus-seiya,Pegasus Seiya,15,1,False,15,1
chargeKi,non-attack,pegasus-seiya,Pegasus Seiya,56,7,False,62,7
cmd:1+2,attack,pegasus-seiya,Pegasus Seiya,96,6,True,101,6
cmd:1+3,attack,pegasus-seiya,Pegasus Seiya,132,4,True,135,4
cmd:1+4,attack,pegasus-seiya,Pegasus Seiya,138,3,True,140,3
cmd:2+3,attack,pegasus-seiya,Pegasus Seiya,212,10,True,221,10
cmd:2+4,attack,pegasus-seiya,Pegasus Seiya,,0,True,,0
cmd:3+4,attack,pegasus-seiya,Pegasus Seiya,,0,True,,0
cmd:FC+1,attack,pegasus-seiya,Pegasus Seiya,,0,True,,0
cmd:FC+2,attack,pegasus-seiya,Pegasus Seiya,,0,True,,0
cmd:O+2,attack,pegasus-seiya,Pegasus Seiya,,0,True,,0
cmd:WS+4,attack,pegasus-seiya,Pegasus Seiya,,0,True,,0
cmd:d+2,attack,pegasus-seiya,Pegasus Seiya,126,5,True,130,5
cmd:d/f+2,attack,pegasus-seiya,Pegasus Seiya,,0,True,,0
cmd:f+1,attack,pegasus-seiya,Pegasus Seiya,,0,True,,0
cmd:qcf+4,attack,pegasus-seiya,Pegasus Seiya,,0,True,,0
crouch,non-attack,pegasus-seiya,Pegasus Seiya,22,1,False,22,1
crouchBlock,non-attack,pegasus-seiya,Pegasus Seiya,90,8,False,98,8
getupRollUp,non-attack,pegasus-seiya,Pegasus Seiya,,0,False,,0
getupStand,non-attack,pegasus-seiya,Pegasus Seiya,31,8,False,55,8
hitHeavy,non-attack,pegasus-seiya,Pegasus Seiya,,0,False,,0
hitLight,non-attack,pegasus-seiya,Pegasus Seiya,24,1,False,24,1
idle,non-attack,pegasus-seiya,Pegasus Seiya,0,6,False,3,4
jableft,attack,pegasus-seiya,Pegasus Seiya,80,4,True,83,4
jabright,attack,pegasus-seiya,Pegasus Seiya,157,5,True,161,5
juggle,non-attack,pegasus-seiya,Pegasus Seiya,28,2,False,29,2
jump,non-attack,pegasus-seiya,Pegasus Seiya,17,2,False,18,2
kickleft,attack,pegasus-seiya,Pegasus Seiya,138,3,True,140,3
kickright,attack,pegasus-seiya,Pegasus Seiya,,0,True,,0
knockdown,non-attack,pegasus-seiya,Pegasus Seiya,31,4,False,34,4
lose,non-attack,pegasus-seiya,Pegasus Seiya,30,1,False,30,1
sidestepLeft,non-attack,pegasus-seiya,Pegasus Seiya,19,1,False,19,1
sidestepRight,non-attack,pegasus-seiya,Pegasus Seiya,19,1,False,19,1
sprint,non-attack,pegasus-seiya,Pegasus Seiya,30,10,False,39,10
walkBack,non-attack,pegasus-seiya,Pegasus Seiya,14,1,False,14,1
walkForward,non-attack,pegasus-seiya,Pegasus Seiya,4,8,False,11,8
win,non-attack,pegasus-seiya,Pegasus Seiya,140,1,False,140,1
backflip,non-attack,piccolo,Piccolo,40,8,False,48,8
block,non-attack,piccolo,Piccolo,10,1,False,10,1
chargeKi,non-attack,piccolo,Piccolo,53,4,False,56,4
cmd:1+2,attack,piccolo,Piccolo,110,6,True,115,6
cmd:1+3,attack,piccolo,Piccolo,138,13,True,150,13
cmd:1+4,attack,piccolo,Piccolo,120,4,True,123,4
cmd:2+3,attack,piccolo,Piccolo,85,6,True,90,6
cmd:2+4,attack,piccolo,Piccolo,,0,True,,0
cmd:3+4,attack,piccolo,Piccolo,,0,True,,0
cmd:FC+1,attack,piccolo,Piccolo,,0,True,,0
cmd:FC+2,attack,piccolo,Piccolo,,0,True,,0
cmd:O+2,attack,piccolo,Piccolo,,0,True,,0
cmd:WS+4,attack,piccolo,Piccolo,,0,True,,0
cmd:d/f+2,attack,piccolo,Piccolo,,0,True,,0
cmd:f+1,attack,piccolo,Piccolo,,0,True,,0
cmd:qcf+4,attack,piccolo,Piccolo,,0,True,,0
crouch,non-attack,piccolo,Piccolo,53,1,False,53,1
crouchBlock,non-attack,piccolo,Piccolo,90,8,False,98,8
getupRollUp,non-attack,piccolo,Piccolo,,0,False,,0
getupStand,non-attack,piccolo,Piccolo,30,8,False,40,8
hitHeavy,non-attack,piccolo,Piccolo,,0,False,,0
hitLight,non-attack,piccolo,Piccolo,21,1,False,21,1
idle,non-attack,piccolo,Piccolo,0,4,False,3,4
jableft,attack,piccolo,Piccolo,57,3,True,59,3
jabright,attack,piccolo,Piccolo,,0,True,,0
juggle,non-attack,piccolo,Piccolo,25,2,False,26,2
jump,non-attack,piccolo,Piccolo,14,1,False,14,1
kickleft,attack,piccolo,Piccolo,,0,True,,0
kickright,attack,piccolo,Piccolo,85,8,True,92,8
knockdown,non-attack,piccolo,Piccolo,30,4,False,33,4
lose,non-attack,piccolo,Piccolo,27,1,False,27,1
sidestepLeft,non-attack,piccolo,Piccolo,13,1,False,13,1
sidestepRight,non-attack,piccolo,Piccolo,13,1,False,13,1
sprint,non-attack,piccolo,Piccolo,30,10,False,39,10
walkBack,non-attack,piccolo,Piccolo,10,1,False,10,1
walkForward,non-attack,piccolo,Piccolo,4,4,False,7,4
win,non-attack,piccolo,Piccolo,92,1,False,92,1
backflip,non-attack,raoh,Raoh,40,8,False,48,8
block,non-attack,raoh,Raoh,15,1,False,15,1
chargeKi,non-attack,raoh,Raoh,50,10,False,59,10
cmd:1+2,attack,raoh,Raoh,74,13,True,86,13
cmd:1+3,attack,raoh,Raoh,89,7,True,95,7
cmd:1+4,attack,raoh,Raoh,120,8,True,127,8
cmd:2+3,attack,raoh,Raoh,179,16,True,194,16
cmd:2+4,attack,raoh,Raoh,,0,True,,0
cmd:3+4,attack,raoh,Raoh,,0,True,,0
cmd:FC+1,attack,raoh,Raoh,,0,True,,0
cmd:FC+2,attack,raoh,Raoh,,0,True,,0
cmd:O+2,attack,raoh,Raoh,,0,True,,0
cmd:WS+4,attack,raoh,Raoh,,0,True,,0
cmd:d/f+2,attack,raoh,Raoh,,0,True,,0
cmd:f+1,attack,raoh,Raoh,,0,True,,0
cmd:qcf+4,attack,raoh,Raoh,,0,True,,0
crouch,non-attack,raoh,Raoh,43,1,False,43,1
crouchBlock,non-attack,raoh,Raoh,90,8,False,98,8
getupRollUp,non-attack,raoh,Raoh,,0,False,,0
getupStand,non-attack,raoh,Raoh,30,8,False,45,8
hitHeavy,non-attack,raoh,Raoh,,0,False,,0
hitLight,non-attack,raoh,Raoh,24,1,False,24,1
idle,non-attack,raoh,Raoh,0,6,False,3,4
jableft,attack,raoh,Raoh,113,8,True,120,8
jabright,attack,raoh,Raoh,,0,True,,0
juggle,non-attack,raoh,Raoh,27,2,False,28,2
jump,non-attack,raoh,Raoh,17,4,False,20,4
kickleft,attack,raoh,Raoh,120,6,True,125,6
kickright,attack,raoh,Raoh,,0,True,,0
knockdown,non-attack,raoh,Raoh,30,4,False,33,4
lose,non-attack,raoh,Raoh,29,1,False,29,1
sidestepLeft,non-attack,raoh,Raoh,20,1,False,20,1
sidestepRight,non-attack,raoh,Raoh,20,1,False,20,1
sprint,non-attack,raoh,Raoh,30,10,False,39,10
walkBack,non-attack,raoh,Raoh,14,1,False,14,1
walkForward,non-attack,raoh,Raoh,4,8,False,11,8
win,non-attack,raoh,Raoh,125,1,False,125,1
backflip,non-attack,renji-abarai,Renji Abarai,40,8,False,48,8
block,non-attack,renji-abarai,Renji Abarai,15,1,False,15,1
chargeKi,non-attack,renji-abarai,Renji Abarai,58,4,False,61,4
cmd:1+2,attack,renji-abarai,Renji Abarai,78,15,True,91,14
cmd:1+3,attack,renji-abarai,Renji Abarai,100,13,True,112,13
cmd:1+4,attack,renji-abarai,Renji Abarai,166,11,True,176,11
cmd:2+3,attack,renji-abarai,Renji Abarai,,0,True,,0
cmd:2+4,attack,renji-abarai,Renji Abarai,,0,True,,0
cmd:3+4,attack,renji-abarai,Renji Abarai,,0,True,,0
cmd:FC+1,attack,renji-abarai,Renji Abarai,,0,True,,0
cmd:FC+2,attack,renji-abarai,Renji Abarai,,0,True,,0
cmd:O+2,attack,renji-abarai,Renji Abarai,,0,True,,0
cmd:WS+4,attack,renji-abarai,Renji Abarai,,0,True,,0
cmd:d/f+2,attack,renji-abarai,Renji Abarai,,0,True,,0
cmd:f+1,attack,renji-abarai,Renji Abarai,,0,True,,0
cmd:qcf+4,attack,renji-abarai,Renji Abarai,,0,True,,0
crouch,non-attack,renji-abarai,Renji Abarai,22,1,False,22,1
crouchBlock,non-attack,renji-abarai,Renji Abarai,90,8,False,98,8
getupRollUp,non-attack,renji-abarai,Renji Abarai,,0,False,,0
getupStand,non-attack,renji-abarai,Renji Abarai,32,8,False,56,8
hitHeavy,non-attack,renji-abarai,Renji Abarai,,0,False,,0
hitLight,non-attack,renji-abarai,Renji Abarai,26,1,False,26,1
idle,non-attack,renji-abarai,Renji Abarai,0,4,False,3,4
jableft,attack,renji-abarai,Renji Abarai,83,5,True,87,5
jabright,attack,renji-abarai,Renji Abarai,79,4,True,82,4
juggle,non-attack,renji-abarai,Renji Abarai,27,2,False,28,2
jump,non-attack,renji-abarai,Renji Abarai,17,4,False,20,4
kickleft,attack,renji-abarai,Renji Abarai,,0,True,,0
kickright,attack,renji-abarai,Renji Abarai,,0,True,,0
knockdown,non-attack,renji-abarai,Renji Abarai,31,4,False,34,4
lose,non-attack,renji-abarai,Renji Abarai,29,1,False,29,1
sidestepLeft,non-attack,renji-abarai,Renji Abarai,13,1,False,13,1
sidestepRight,non-attack,renji-abarai,Renji Abarai,13,1,False,13,1
sprint,non-attack,renji-abarai,Renji Abarai,30,10,False,39,10
walkBack,non-attack,renji-abarai,Renji Abarai,14,1,False,14,1
walkForward,non-attack,renji-abarai,Renji Abarai,4,8,False,11,8
win,non-attack,renji-abarai,Renji Abarai,82,1,False,82,1
backflip,non-attack,riven,Sasuke,44,3,False,46,3
block,non-attack,riven,Sasuke,15,1,False,15,1
chargeKi,non-attack,riven,Sasuke,57,4,False,60,4
cmd:1+2,attack,riven,Sasuke,108,11,True,118,11
cmd:1+3,attack,riven,Sasuke,143,8,True,154,8
cmd:1+4,attack,riven,Sasuke,142,7,True,148,7
cmd:2+3,attack,riven,Sasuke,155,7,True,161,7
cmd:2+4,attack,riven,Sasuke,184,5,True,191,4
cmd:3+4,attack,riven,Sasuke,103,5,True,107,5
cmd:FC+1,attack,riven,Sasuke,22,4,False,120,4
cmd:FC+2,attack,riven,Sasuke,120,6,True,132,6
cmd:FC+3,attack,riven,Sasuke,120,3,False,122,3
cmd:FC+3+4,attack,riven,Sasuke,22,10,False,154,9
cmd:FC+4,attack,riven,Sasuke,22,4,True,120,4
cmd:O+1,attack,riven,Sasuke,174,7,True,178,5
cmd:SS+4,attack,riven,Sasuke,145,4,True,148,4
cmd:d/f+1,attack,riven,Sasuke,112,4,True,115,4
cmd:f+2,attack,riven,Sasuke,78,4,True,81,4
cmd:qcf+3,attack,riven,Sasuke,120,5,True,124,5
crouch,non-attack,riven,Sasuke,120,1,False,120,1
crouchBlock,non-attack,riven,Sasuke,15,2,False,120,2
getupStand,non-attack,riven,Sasuke,32,7,False,56,7
hitHeavy,non-attack,riven,Sasuke,32,4,False,35,4
hitLight,non-attack,riven,Sasuke,25,1,False,25,1
idle,non-attack,riven,Sasuke,0,4,False,3,4
jableft,attack,riven,Sasuke,79,3,True,81,3
jabright,attack,riven,Sasuke,83,6,True,90,6
juggle,non-attack,riven,Sasuke,29,2,False,30,2
jump,non-attack,riven,Sasuke,17,2,False,18,2
kickleft,attack,riven,Sasuke,118,4,True,126,4
kickright,attack,riven,Sasuke,128,10,True,137,10
knockdown,non-attack,riven,Sasuke,31,5,False,35,5
lose,non-attack,riven,Sasuke,31,1,False,31,1
sidestepLeft,non-attack,riven,Sasuke,66,1,False,66,1
sidestepRight,non-attack,riven,Sasuke,66,1,False,66,1
sprint,non-attack,riven,Sasuke,12,2,False,13,2
walkBack,non-attack,riven,Sasuke,14,1,False,14,1
walkForward,non-attack,riven,Sasuke,4,12,False,10,7
win,non-attack,riven,Sasuke,154,7,False,160,7
backflip,non-attack,roronoa-zoro,Roronoa Zoro,40,8,False,48,8
block,non-attack,roronoa-zoro,Roronoa Zoro,15,1,False,15,1
