character,moveKey,reason
raoh,neutral:jab-kick-heavy,no animationFrames sequence
raoh,neutral:jab-kick-special,no animationFrames sequence
raoh,neutral:jab-special,no animationFrames sequence
raoh,neutral:jab-special-heavy,no animationFrames sequence
raoh,neutral:kick-heavy,no animationFrames sequence
raoh,neutral:kick-heavy-special,no animationFrames sequence
raoh,neutral:kick-jab,no animationFrames sequence
raoh,neutral:kick-jab-special,no animationFrames sequence
raoh,neutral:kick-special,no animationFrames sequence
raoh,neutral:kick-special-heavy,no animationFrames sequence
raoh,neutral:special-heavy,no animationFrames sequence
raoh,neutral:special-jab,no animationFrames sequence
raoh,neutral:special-jab-heavy,no animationFrames sequence
raoh,neutral:special-kick,no animationFrames sequence
renji-abarai,cmd:1+4,missing startup/active/recovery timing
renji-abarai,cmd:2+3,no animationFrames sequence
renji-abarai,cmd:2+4,no animationFrames sequence
renji-abarai,cmd:3+4,no animationFrames sequence
renji-abarai,cmd:FC+1,no animationFrames sequence
renji-abarai,cmd:FC+2,no animationFrames sequence
renji-abarai,cmd:O+2,no animationFrames sequence
renji-abarai,cmd:WS+4,no animationFrames sequence
renji-abarai,cmd:d/f+2,no animationFrames sequence
renji-abarai,cmd:f+1,no animationFrames sequence
renji-abarai,cmd:qcf+4,no animationFrames sequence
renji-abarai,kickleft,no animationFrames sequence
renji-abarai,kickright,no animationFrames sequence
renji-abarai,neutral:heavy-jab,no animationFrames sequence
renji-abarai,neutral:heavy-jab-heavy,no animationFrames sequence
renji-abarai,neutral:heavy-jab-special,no animationFrames sequence
renji-abarai,neutral:heavy-kick,no animationFrames sequence
renji-abarai,neutral:heavy-kick-special,no animationFrames sequence
renji-abarai,neutral:heavy-special,no animationFrames sequence
renji-abarai,neutral:heavy-special-kick,no animationFrames sequence
renji-abarai,neutral:jab-heavy,no animationFrames sequence
renji-abarai,neutral:jab-heavy-kick,no animationFrames sequence
renji-abarai,neutral:jab-heavy-special,no animationFrames sequence
renji-abarai,neutral:jab-jab,no animationFrames sequence
renji-abarai,neutral:jab-jab-heavy,no animationFrames sequence
renji-abarai,neutral:jab-jab-kick,no animationFrames sequence
renji-abarai,neutral:jab-jab-special,no animationFrames sequence
renji-abarai,neutral:jab-kick,no animationFrames sequence
renji-abarai,neutral:jab-kick-heavy,no animationFrames sequence
renji-abarai,neutral:jab-kick-special,no animationFrames sequence
renji-abarai,neutral:jab-special,no animationFrames sequence
renji-abarai,neutral:jab-special-heavy,no animationFrames sequence
renji-abarai,neutral:kick-heavy,no animationFrames sequence
renji-abarai,neutral:kick-heavy-special,no animationFrames sequence
renji-abarai,neutral:kick-jab,no animationFrames sequence
renji-abarai,neutral:kick-jab-special,no animationFrames sequence
renji-abarai,neutral:kick-special,no animationFrames sequence
renji-abarai,neutral:kick-special-heavy,no animationFrames sequence
renji-abarai,neutral:special-heavy,no animationFrames sequence
renji-abarai,neutral:special-jab,no animationFrames sequence
renji-abarai,neutral:special-jab-heavy,no animationFrames sequence
renji-abarai,neutral:special-kick,no animationFrames sequence
riven,cmd:2+4,missing startup/active/recovery timing
riven,cmd:3+4,missing startup/active/recovery timing
riven,cmd:FC+2,missing startup/active/recovery timing
riven,cmd:FC+4,missing startup/active/recovery timing
riven,cmd:O+1,missing startup/active/recovery timing
riven,jableft,missing startup/active/recovery timing
roronoa-zoro,cmd:1+2+3,missing startup/active/recovery timing
roronoa-zoro,cmd:FC+1,no animationFrames sequence
roronoa-zoro,cmd:FC+2,no animationFrames sequence
roronoa-zoro,cmd:O+2,no animationFrames sequence
roronoa-zoro,cmd:WS+4,no animationFrames sequence
roronoa-zoro,cmd:d/f+2,no animationFrames sequence
roronoa-zoro,cmd:f+1,no animationFrames sequence
roronoa-zoro,cmd:qcf+4,no animationFrames sequence
roronoa-zoro,kickleft,no animationFrames sequence
roronoa-zoro,kickright,no animationFrames sequence
roronoa-zoro,neutral:heavy-jab,no animationFrames sequence
roronoa-zoro,neutral:heavy-jab-heavy,no animationFrames sequence
roronoa-zoro,neutral:heavy-jab-special,no animationFrames sequence
roronoa-zoro,neutral:heavy-kick,no animationFrames sequence
roronoa-zoro,neutral:heavy-kick-special,no animationFrames sequence
roronoa-zoro,neutral:heavy-special,no animationFrames sequence
roronoa-zoro,neutral:heavy-special-kick,no animationFrames sequence
roronoa-zoro,neutral:jab-heavy,no animationFrames sequence
roronoa-zoro,neutral:jab-heavy-kick,no animationFrames sequence
roronoa-zoro,neutral:jab-heavy-special,no animationFrames sequence
roronoa-zoro,neutral:jab-jab,no animationFrames sequence
roronoa-zoro,neutral:jab-jab-heavy,no animationFrames sequence
roronoa-zoro,neutral:jab-jab-kick,no animationFrames sequence
roronoa-zoro,neutral:jab-jab-special,no animationFrames sequence
roronoa-zoro,neutral:jab-kick,no animationFrames sequence
roronoa-zoro,neutral:jab-kick-heavy,no animationFrames sequence
roronoa-zoro,neutral:jab-kick-special,no animationFrames sequence
roronoa-zoro,neutral:jab-special,no animationFrames sequence
roronoa-zoro,neutral:jab-special-heavy,no animationFrames sequence
roronoa-zoro,neutral:kick-heavy,no animationFrames sequence
roronoa-zoro,neutral:kick-heavy-special,no animationFrames sequence
roronoa-zoro,neutral:kick-jab,no animationFrames sequence
roronoa-zoro,neutral:kick-jab-special,no animationFrames sequence
roronoa-zoro,neutral:kick-special,no animationFrames sequence
roronoa-zoro,neutral:kick-special-heavy,no animationFrames sequence
roronoa-zoro,neutral:special-heavy,no animationFrames sequence
roronoa-zoro,neutral:special-jab,no animationFrames sequence
roronoa-zoro,neutral:special-jab-heavy,no animationFrames sequence
roronoa-zoro,neutral:special-kick,no animationFrames sequence
rukia-kuchiki,cmd:1+2,no animationFrames sequence
rukia-kuchiki,cmd:1+3,no animationFrames sequence
rukia-kuchiki,cmd:2+3,no animationFrames sequence
rukia-kuchiki,cmd:2+4,no animationFrames sequence
rukia-kuchiki,cmd:3+4,no animationFrames sequence
rukia-kuchiki,cmd:FC+1,no animationFrames sequence
rukia-kuchiki,cmd:FC+2,no animationFrames sequence
rukia-kuchiki,cmd:O+2,no animationFrames sequence
rukia-kuchiki,cmd:WS+4,no animationFrames sequence
rukia-kuchiki,cmd:d/f+2,no animationFrames sequence
rukia-kuchiki,cmd:f+1,no animationFrames sequence
rukia-kuchiki,cmd:qcf+4,no animationFrames sequence
rukia-kuchiki,neutral:heavy-jab,no animationFrames sequence
rukia-kuchiki,neutral:heavy-jab-heavy,no animationFrames sequence
rukia-kuchiki,neutral:heavy-jab-special,no animationFrames sequence
rukia-kuchiki,neutral:heavy-kick,no animationFrames sequence
rukia-kuchiki,neutral:heavy-kick-special,no animationFrames sequence
rukia-kuchiki,neutral:heavy-special,no animationFrames sequence
rukia-kuchiki,neutral:heavy-special-kick,no animationFrames sequence
rukia-kuchiki,neutral:jab-heavy,no animationFrames sequence
rukia-kuchiki,neutral:jab-heavy-kick,no animationFrames sequence
rukia-kuchiki,neutral:jab-heavy-special,no animationFrames sequence
rukia-kuchiki,neutral:jab-jab,no animationFrames sequence
rukia-kuchiki,neutral:jab-jab-heavy,no animationFrames sequence
rukia-kuchiki,neutral:jab-jab-kick,no animationFrames sequence
rukia-kuchiki,neutral:jab-jab-special,no animationFrames sequence
rukia-kuchiki,neutral:jab-kick,no animationFrames sequence
rukia-kuchiki,neutral:jab-kick-heavy,no animationFrames sequence
rukia-kuchiki,neutral:jab-kick-special,no animationFrames sequence
rukia-kuchiki,neutral:jab-special,no animationFrames sequence
rukia-kuchiki,neutral:jab-special-heavy,no animationFrames sequence
rukia-kuchiki,neutral:kick-heavy,no animationFrames sequence
rukia-kuchiki,neutral:kick-heavy-special,no animationFrames sequence
rukia-kuchiki,neutral:kick-jab,no animationFrames sequence
rukia-kuchiki,neutral:kick-jab-special,no animationFrames sequence
rukia-kuchiki,neutral:kick-special,no animationFrames sequence
rukia-kuchiki,neutral:kick-special-heavy,no animationFrames sequence
rukia-kuchiki,neutral:special-heavy,no animationFrames sequence
rukia-kuchiki,neutral:special-jab,no animationFrames sequence
rukia-kuchiki,neutral:special-jab-heavy,no animationFrames sequence
rukia-kuchiki,neutral:special-kick,no animationFrames sequence
ryotsu-kankichi,cmd:FC+1,no animationFrames sequence
ryotsu-kankichi,cmd:FC+2,no animationFrames sequence
ryotsu-kankichi,cmd:O+2,no animationFrames sequence
ryotsu-kankichi,cmd:WS+4,no animationFrames sequence
ryotsu-kankichi,cmd:d/f+2,no animationFrames sequence
ryotsu-kankichi,cmd:f+1,no animationFrames sequence
ryotsu-kankichi,cmd:qcf+4,no animationFrames sequence
ryotsu-kankichi,kickleft,no animationFrames sequence
ryotsu-kankichi,neutral:heavy-jab,no animationFrames sequence
ryotsu-kankichi,neutral:heavy-jab-heavy,no animationFrames sequence
ryotsu-kankichi,neutral:heavy-jab-special,no animationFrames sequence
ryotsu-kankichi,neutral:heavy-kick,no animationFrames sequence
ryotsu-kankichi,neutral:heavy-kick-special,no animationFrames sequence
ryotsu-kankichi,neutral:heavy-special,no animationFrames sequence
ryotsu-kankichi,neutral:heavy-special-kick,no animationFrames sequence
ryotsu-kankichi,neutral:jab-heavy,no animationFrames sequence
ryotsu-kankichi,neutral:jab-heavy-kick,no animationFrames sequence
ryotsu-kankichi,neutral:jab-heavy-special,no animationFrames sequence
ryotsu-kankichi,neutral:jab-jab,no animationFrames sequence
ryotsu-kankichi,neutral:jab-jab-heavy,no animationFrames sequence
ryotsu-kankichi,neutral:jab-jab-kick,no animationFrames sequence
ryotsu-kankichi,neutral:jab-jab-special,no animationFrames sequence
ryotsu-kankichi,neutral:jab-kick,no animationFrames sequence
ryotsu-kankichi,neutral:jab-kick-heavy,no animationFrames sequence
ryotsu-kankichi,neutral:jab-kick-special,no animationFrames sequence
ryotsu-kankichi,neutral:jab-special,no animationFrames sequence
ryotsu-kankichi,neutral:jab-special-heavy,no animationFrames sequence
ryotsu-kankichi,neutral:kick-heavy,no animationFrames sequence
ryotsu-kankichi,neutral:kick-heavy-special,no animationFrames sequence
ryotsu-kankichi,neutral:kick-jab,no animationFrames sequence
ryotsu-kankichi,neutral:kick-jab-special,no animationFrames sequence
ryotsu-kankichi,neutral:kick-special,no animationFrames sequence
ryotsu-kankichi,neutral:kick-special-heavy,no animationFrames sequence
ryotsu-kankichi,neutral:special-heavy,no animationFrames sequence
ryotsu-kankichi,neutral:special-jab,no animationFrames sequence
ryotsu-kankichi,neutral:special-jab-heavy,no animationFrames sequence
ryotsu-kankichi,neutral:special-kick,no animationFrames sequence
sakura-haruno,cmd:2+4,no animationFrames sequence
sakura-haruno,cmd:3+4,no animationFrames sequence
sakura-haruno,cmd:FC+1,no animationFrames sequence
sakura-haruno,cmd:FC+2,no animationFrames sequence
sakura-haruno,cmd:O+2,no animationFrames sequence
sakura-haruno,cmd:WS+4,no animationFrames sequence
sakura-haruno,cmd:d+3+4,missing startup/active/recovery timing
sakura-haruno,cmd:d/f+2,no animationFrames sequence
sakura-haruno,cmd:f+1,no animationFrames sequence
sakura-haruno,cmd:qcf+4,no animationFrames sequence
sakura-haruno,jabright,no animationFrames sequence
sakura-haruno,kickright,no animationFrames sequence
sakura-haruno,neutral:heavy-jab,no animationFrames sequence
sakura-haruno,neutral:heavy-jab-heavy,no animationFrames sequence
sakura-haruno,neutral:heavy-jab-special,no animationFrames sequence
sakura-haruno,neutral:heavy-kick,no animationFrames sequence
sakura-haruno,neutral:heavy-kick-special,no animationFrames sequence
sakura-haruno,neutral:heavy-special,no animationFrames sequence
sakura-haruno,neutral:heavy-special-kick,no animationFrames sequence
sakura-haruno,neutral:jab-heavy,no animationFrames sequence
sakura-haruno,neutral:jab-heavy-kick,no animationFrames sequence
sakura-haruno,neutral:jab-heavy-special,no animationFrames sequence
sakura-haruno,neutral:jab-jab,no animationFrames sequence
sakura-haruno,neutral:jab-jab-heavy,no animationFrames sequence
sakura-haruno,neutral:jab-jab-kick,no animationFrames sequence
sakura-haruno,neutral:jab-jab-special,no animationFrames sequence
sakura-haruno,neutral:jab-kick,no animationFrames sequence
sakura-haruno,neutral:jab-kick-heavy,no animationFrames sequence
sakura-haruno,neutral:jab-kick-special,no animationFrames sequence
sakura-haruno,neutral:jab-special,no animationFrames sequence
sakura-haruno,neutral:jab-special-heavy,no animationFrames sequence
sakura-haruno,neutral:kick-heavy,no animationFrames sequence
sakura-haruno,neutral:kick-heavy-special,no animationFrames sequence
sakura-haruno,neutral:kick-jab,no animationFrames sequence
sakura-haruno,neutral:kick-jab-special,no animationFrames sequence
sakura-haruno,neutral:kick-special,no animationFrames sequence
sakura-haruno,neutral:kick-special-heavy,no animationFrames sequence
sakura-haruno,neutral:special-heavy,no animationFrames sequence
sakura-haruno,neutral:special-jab,no animationFrames sequence
sakura-haruno,neutral:special-jab-heavy,no animationFrames sequence
sakura-haruno,neutral:special-kick,no animationFrames sequence
sanji-vinsmoke,cmd:1+3,no animationFrames sequence
sanji-vinsmoke,cmd:FC+1,no animationFrames sequence
sanji-vinsmoke,cmd:FC+2,no animationFrames sequence
sanji-vinsmoke,cmd:O+2,no animationFrames sequence
sanji-vinsmoke,cmd:WS+4,no animationFrames sequence
sanji-vinsmoke,cmd:d/f+2,no animationFrames sequence
sanji-vinsmoke,cmd:f+1,no animationFrames sequence
sanji-vinsmoke,cmd:qcf+4,no animationFrames sequence
sanji-vinsmoke,jableft,no animationFrames sequence
sanji-vinsmoke,jabright,no animationFrames sequence
sanji-vinsmoke,neutral:heavy-jab,no animationFrames sequence
sanji-vinsmoke,neutral:heavy-jab-heavy,no animationFrames sequence
sanji-vinsmoke,neutral:heavy-jab-special,no animationFrames sequence
sanji-vinsmoke,neutral:heavy-kick,no animationFrames sequence
sanji-vinsmoke,neutral:heavy-kick-special,no animationFrames sequence
sanji-vinsmoke,neutral:heavy-special,no animationFrames sequence
sanji-vinsmoke,neutral:heavy-special-kick,no animationFrames sequence
sanji-vinsmoke,neutral:jab-heavy,no animationFrames sequence
sanji-vinsmoke,neutral:jab-heavy-kick,no animationFrames sequence
sanji-vinsmoke,neutral:jab-heavy-special,no animationFrames sequence
sanji-vinsmoke,neutral:jab-jab,no animationFrames sequence
sanji-vinsmoke,neutral:jab-jab-heavy,no animationFrames sequence
sanji-vinsmoke,neutral:jab-jab-kick,no animationFrames sequence
sanji-vinsmoke,neutral:jab-jab-special,no animationFrames sequence
sanji-vinsmoke,neutral:jab-kick,no animationFrames sequence
sanji-vinsmoke,neutral:jab-kick-heavy,no animationFrames sequence
sanji-vinsmoke,neutral:jab-kick-special,no animationFrames sequence
sanji-vinsmoke,neutral:jab-special,no animationFrames sequence
sanji-vinsmoke,neutral:jab-special-heavy,no animationFrames sequence
sanji-vinsmoke,neutral:kick-heavy,no animationFrames sequence
sanji-vinsmoke,neutral:kick-heavy-special,no animationFrames sequence
sanji-vinsmoke,neutral:kick-jab,no animationFrames sequence
sanji-vinsmoke,neutral:kick-jab-special,no animationFrames sequence
sanji-vinsmoke,neutral:kick-special,no animationFrames sequence
sanji-vinsmoke,neutral:kick-special-heavy,no animationFrames sequence
sanji-vinsmoke,neutral:special-heavy,no animationFrames sequence
sanji-vinsmoke,neutral:special-jab,no animationFrames sequence
sanji-vinsmoke,neutral:special-jab-heavy,no animationFrames sequence
sanji-vinsmoke,neutral:special-kick,no animationFrames sequence
seto-kaiba,cmd:1+2,no animationFrames sequence
seto-kaiba,cmd:1+3,no animationFrames sequence
seto-kaiba,cmd:2+3,no animationFrames sequence
seto-kaiba,cmd:2+4,no animationFrames sequence
seto-kaiba,cmd:3+4,no animationFrames sequence
seto-kaiba,cmd:FC+1,no animationFrames sequence
seto-kaiba,cmd:FC+2,no animationFrames sequence
seto-kaiba,cmd:O+2,no animationFrames sequence
seto-kaiba,cmd:WS+4,no animationFrames sequence
seto-kaiba,cmd:d/f+2,no animationFrames sequence
seto-kaiba,cmd:f+1,no animationFrames sequence
seto-kaiba,cmd:qcf+4,no animationFrames sequence
seto-kaiba,jableft,no animationFrames sequence
seto-kaiba,jabright,no animationFrames sequence
seto-kaiba,neutral:heavy-jab,no animationFrames sequence
seto-kaiba,neutral:heavy-jab-heavy,no animationFrames sequence
seto-kaiba,neutral:heavy-jab-special,no animationFrames sequence
seto-kaiba,neutral:heavy-kick,no animationFrames sequence
seto-kaiba,neutral:heavy-kick-special,no animationFrames sequence
seto-kaiba,neutral:heavy-special,no animationFrames sequence
seto-kaiba,neutral:heavy-special-kick,no animationFrames sequence
seto-kaiba,neutral:jab-heavy,no animationFrames sequence
seto-kaiba,neutral:jab-heavy-kick,no animationFrames sequence
seto-kaiba,neutral:jab-heavy-special,no animationFrames sequence
seto-kaiba,neutral:jab-jab,no animationFrames sequence
seto-kaiba,neutral:jab-jab-heavy,no animationFrames sequence
seto-kaiba,neutral:jab-jab-kick,no animationFrames sequence
seto-kaiba,neutral:jab-jab-special,no animationFrames sequence
seto-kaiba,neutral:jab-kick,no animationFrames sequence
seto-kaiba,neutral:jab-kick-heavy,no animationFrames sequence
seto-kaiba,neutral:jab-kick-special,no animationFrames sequence
seto-kaiba,neutral:jab-special,no animationFrames sequence
seto-kaiba,neutral:jab-special-heavy,no animationFrames sequence
seto-kaiba,neutral:kick-heavy,no animationFrames sequence
seto-kaiba,neutral:kick-heavy-special,no animationFrames sequence
seto-kaiba,neutral:kick-jab,no animationFrames sequence
seto-kaiba,neutral:kick-jab-special,no animationFrames sequence
seto-kaiba,neutral:kick-special,no animationFrames sequence
seto-kaiba,neutral:kick-special-heavy,no animationFrames sequence
seto-kaiba,neutral:special-heavy,no animationFrames sequence
seto-kaiba,neutral:special-jab,no animationFrames sequence
seto-kaiba,neutral:special-jab-heavy,no animationFrames sequence
seto-kaiba,neutral:special-kick,no animationFrames sequence
sven-vollfied,cmd:1+2,no animationFrames sequence
sven-vollfied,cmd:1+3,no animationFrames sequence
sven-vollfied,cmd:2+3,no animationFrames sequence
sven-vollfied,cmd:2+4,no animationFrames sequence
sven-vollfied,cmd:3+4,no animationFrames sequence
sven-vollfied,cmd:FC+1,no animationFrames sequence
sven-vollfied,cmd:FC+2,no animationFrames sequence
sven-vollfied,cmd:O+2,no animationFrames sequence
sven-vollfied,cmd:WS+4,no animationFrames sequence
sven-vollfied,cmd:d/f+2,no animationFrames sequence
sven-vollfied,cmd:f+1,no animationFrames sequence
sven-vollfied,cmd:qcf+4,no animationFrames sequence
sven-vollfied,jableft,no animationFrames sequence
sven-vollfied,jabright,no animationFrames sequence
sven-vollfied,neutral:heavy-jab,no animationFrames sequence
sven-vollfied,neutral:heavy-jab-heavy,no animationFrames sequence
sven-vollfied,neutral:heavy-jab-special,no animationFrames sequence
sven-vollfied,neutral:heavy-kick,no animationFrames sequence
sven-vollfied,neutral:heavy-kick-special,no animationFrames sequence
sven-vollfied,neutral:heavy-special,no animationFrames sequence
sven-vollfied,neutral:heavy-special-kick,no animationFrames sequence
sven-vollfied,neutral:jab-heavy,no animationFrames sequence
sven-vollfied,neutral:jab-heavy-kick,no animationFrames sequence
sven-vollfied,neutral:jab-heavy-special,no animationFrames sequence
sven-vollfied,neutral:jab-jab,no animationFrames sequence
sven-vollfied,neutral:jab-jab-heavy,no animationFrames sequence
sven-vollfied,neutral:jab-jab-kick,no animationFrames sequence
sven-vollfied,neutral:jab-jab-special,no animationFrames sequence
sven-vollfied,neutral:jab-kick,no animationFrames sequence
sven-vollfied,neutral:jab-kick-heavy,no animationFrames sequence
sven-vollfied,neutral:jab-kick-special,no animationFrames sequence
sven-vollfied,neutral:jab-special,no animationFrames sequence
sven-vollfied,neutral:jab-special-heavy,no animationFrames sequence
sven-vollfied,neutral:kick-heavy,no animationFrames sequence
sven-vollfied,neutral:kick-heavy-special,no animationFrames sequence
sven-vollfied,neutral:kick-jab,no animationFrames sequence
sven-vollfied,neutral:kick-jab-special,no animationFrames sequence
sven-vollfied,neutral:kick-special,no animationFrames sequence
sven-vollfied,neutral:kick-special-heavy,no animationFrames sequence
sven-vollfied,neutral:special-heavy,no animationFrames sequence
sven-vollfied,neutral:special-jab,no animationFrames sequence
sven-vollfied,neutral:special-jab-heavy,no animationFrames sequence
sven-vollfied,neutral:special-kick,no animationFrames sequence
taikoubou,cmd:3+4,no animationFrames sequence
taikoubou,cmd:FC+1,no animationFrames sequence
taikoubou,cmd:FC+2,no animationFrames sequence
taikoubou,cmd:O+2,no animationFrames sequence
taikoubou,cmd:WS+4,no animationFrames sequence
taikoubou,cmd:d/f+2,no animationFrames sequence
taikoubou,cmd:f+1,no animationFrames sequence
taikoubou,cmd:qcf+4,no animationFrames sequence
taikoubou,kickleft,no animationFrames sequence
taikoubou,kickright,no animationFrames sequence
taikoubou,neutral:heavy-jab,no animationFrames sequence
taikoubou,neutral:heavy-jab-heavy,no animationFrames sequence
taikoubou,neutral:heavy-jab-special,no animationFrames sequence
taikoubou,neutral:heavy-kick,no animationFrames sequence
taikoubou,neutral:heavy-kick-special,no animationFrames sequence
taikoubou,neutral:heavy-special,no animationFrames sequence
taikoubou,neutral:heavy-special-kick,no animationFrames sequence
taikoubou,neutral:jab-heavy,no animationFrames sequence
taikoubou,neutral:jab-heavy-kick,no animationFrames sequence
taikoubou,neutral:jab-heavy-special,no animationFrames sequence
taikoubou,neutral:jab-jab,no animationFrames sequence
taikoubou,neutral:jab-jab-heavy,no animationFrames sequence
taikoubou,neutral:jab-jab-kick,no animationFrames sequence
taikoubou,neutral:jab-jab-special,no animationFrames sequence
taikoubou,neutral:jab-kick,no animationFrames sequence
taikoubou,neutral:jab-kick-heavy,no animationFrames sequence
taikoubou,neutral:jab-kick-special,no animationFrames sequence
taikoubou,neutral:jab-special,no animationFrames sequence
taikoubou,neutral:jab-special-heavy,no animationFrames sequence
taikoubou,neutral:kick-heavy,no animationFrames sequence
taikoubou,neutral:kick-heavy-special,no animationFrames sequence
taikoubou,neutral:kick-jab,no animationFrames sequence
taikoubou,neutral:kick-jab-special,no animationFrames sequence
taikoubou,neutral:kick-special,no animationFrames sequence
taikoubou,neutral:kick-special-heavy,no animationFrames sequence
taikoubou,neutral:special-heavy,no animationFrames sequence
taikoubou,neutral:special-jab,no animationFrames sequence
taikoubou,neutral:special-jab-heavy,no animationFrames sequence
taikoubou,neutral:special-kick,no animationFrames sequence
taizo-momote,cmd:1+2,no animationFrames sequence
taizo-momote,cmd:1+3,no animationFrames sequence
taizo-momote,cmd:2+3,no animationFrames sequence
taizo-momote,cmd:2+4,no animationFrames sequence
taizo-momote,cmd:3+4,no animationFrames sequence
taizo-momote,cmd:FC+1,no animationFrames sequence
taizo-momote,cmd:FC+2,no animationFrames sequence
taizo-momote,cmd:O+2,no animationFrames sequence
taizo-momote,cmd:WS+4,no animationFrames sequence
taizo-momote,cmd:d/f+2,no animationFrames sequence
taizo-momote,cmd:f+1,no animationFrames sequence
taizo-momote,cmd:qcf+4,no animationFrames sequence
taizo-momote,jableft,no animationFrames sequence
taizo-momote,jabright,no animationFrames sequence
taizo-momote,kickleft,no animationFrames sequence
taizo-momote,kickright,no animationFrames sequence
taizo-momote,neutral:heavy-jab,no animationFrames sequence
taizo-momote,neutral:heavy-jab-heavy,no animationFrames sequence
taizo-momote,neutral:heavy-jab-special,no animationFrames sequence
taizo-momote,neutral:heavy-kick,no animationFrames sequence
taizo-momote,neutral:heavy-kick-special,no animationFrames sequence
taizo-momote,neutral:heavy-special,no animationFrames sequence
taizo-momote,neutral:heavy-special-kick,no animationFrames sequence
taizo-momote,neutral:jab-heavy,no animationFrames sequence
taizo-momote,neutral:jab-heavy-kick,no animationFrames sequence
taizo-momote,neutral:jab-heavy-special,no animationFrames sequence
taizo-momote,neutral:jab-jab,no animationFrames sequence
taizo-momote,neutral:jab-jab-heavy,no animationFrames sequence
taizo-momote,neutral:jab-jab-kick,no animationFrames sequence
taizo-momote,neutral:jab-jab-special,no animationFrames sequence
taizo-momote,neutral:jab-kick,no animationFrames sequence
taizo-momote,neutral:jab-kick-heavy,no animationFrames sequence
taizo-momote,neutral:jab-kick-special,no animationFrames sequence
taizo-momote,neutral:jab-special,no animationFrames sequence
taizo-momote,neutral:jab-special-heavy,no animationFrames sequence
taizo-momote,neutral:kick-heavy,no animationFrames sequence
taizo-momote,neutral:kick-heavy-special,no animationFrames sequence
taizo-momote,neutral:kick-jab,no animationFrames sequence
taizo-momote,neutral:kick-jab-special,no animationFrames sequence
taizo-momote,neutral:kick-special,no animationFrames sequence
taizo-momote,neutral:kick-special-heavy,no animationFrames sequence
taizo-momote,neutral:special-heavy,no animationFrames sequence
taizo-momote,neutral:special-jab,no animationFrames sequence
taizo-momote,neutral:special-jab-heavy,no animationFrames sequence
taizo-momote,neutral:special-kick,no animationFrames sequence
toshiro-hitsugaya,cmd:FC+1,no animationFrames sequence
toshiro-hitsugaya,cmd:FC+2,no animationFrames sequence
toshiro-hitsugaya,cmd:O+2,no animationFrames sequence
toshiro-hitsugaya,cmd:WS+4,no animationFrames sequence
toshiro-hitsugaya,cmd:d/f+2,no animationFrames sequence
toshiro-hitsugaya,cmd:f+1,no animationFrames sequence
toshiro-hitsugaya,cmd:qcf+4,no animationFrames sequence
toshiro-hitsugaya,kickleft,no animationFrames sequence
toshiro-hitsugaya,kickright,no animationFrames sequence
toshiro-hitsugaya,neutral:heavy-jab,no animationFrames sequence
toshiro-hitsugaya,neutral:heavy-jab-heavy,no animationFrames sequence
toshiro-hitsugaya,neutral:heavy-jab-special,no animationFrames sequence
toshiro-hitsugaya,neutral:heavy-kick,no animationFrames sequence
toshiro-hitsugaya,neutral:heavy-kick-special,no animationFrames sequence
toshiro-hitsugaya,neutral:heavy-special,no animationFrames sequence
toshiro-hitsugaya,neutral:heavy-special-kick,no animationFrames sequence
toshiro-hitsugaya,neutral:jab-heavy,no animationFrames sequence
toshiro-hitsugaya,neutral:jab-heavy-kick,no animationFrames sequence
toshiro-hitsugaya,neutral:jab-heavy-special,no animationFrames sequence
toshiro-hitsugaya,neutral:jab-jab,no animationFrames sequence
toshiro-hitsugaya,neutral:jab-jab-heavy,no animationFrames sequence
toshiro-hitsugaya,neutral:jab-jab-kick,no animationFrames sequence
toshiro-hitsugaya,neutral:jab-jab-special,no animationFrames sequence
toshiro-hitsugaya,neutral:jab-kick,no animationFrames sequence
toshiro-hitsugaya,neutral:jab-kick-heavy,no animationFrames sequence
toshiro-hitsugaya,neutral:jab-kick-special,no animationFrames sequence
toshiro-hitsugaya,neutral:jab-special,no animationFrames sequence
toshiro-hitsugaya,neutral:jab-special-heavy,no animationFrames sequence
toshiro-hitsugaya,neutral:kick-heavy,no animationFrames sequence
toshiro-hitsugaya,neutral:kick-heavy-special,no animationFrames sequence
toshiro-hitsugaya,neutral:kick-jab,no animationFrames sequence
toshiro-hitsugaya,neutral:kick-jab-special,no animationFrames sequence
toshiro-hitsugaya,neutral:kick-special,no animationFrames sequence
toshiro-hitsugaya,neutral:kick-special-heavy,no animationFrames sequence
toshiro-hitsugaya,neutral:special-heavy,no animationFrames sequence
toshiro-hitsugaya,neutral:special-jab,no animationFrames sequence
toshiro-hitsugaya,neutral:special-jab-heavy,no animationFrames sequence
toshiro-hitsugaya,neutral:special-kick,no animationFrames sequence
train-heartnet,cmd:1+4,missing startup/active/recovery timing
train-heartnet,cmd:2+4,no animationFrames sequence
train-heartnet,cmd:FC+1,no animationFrames sequence
train-heartnet,cmd:FC+2,no animationFrames sequence
train-heartnet,cmd:O+2,no animationFrames sequence
train-heartnet,cmd:WS+4,no animationFrames sequence
train-heartnet,cmd:d/f+2,no animationFrames sequence
train-heartnet,cmd:f+1,no animationFrames sequence
train-heartnet,cmd:qcf+4,no animationFrames sequence
train-heartnet,kickleft,no animationFrames sequence
train-heartnet,kickright,no animationFrames sequence
train-heartnet,neutral:heavy-jab,no animationFrames sequence
